UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
53994061,222,2600,אילת,גן ילדים - גן שקד,Gan Shaked Kindergarten,13,5305,193521.55592700001,384519.65769399999,0,,193521.55592700001,384519.65769399999
53993421,222,6900,כפר סבא,גן ילדים - גן תפוח,,13,5305,194680.31012700000,676770.46749399998,0,,194680.31012700000,676770.46749399998
53993425,222,0,,גן ילדים - קדם חובה בנות גן רותי,,13,5305,185712.60492700001,655544.24509400001,0,,185712.60492700001,655544.24509400001
53993432,222,7900,פתח תקווה,בית ספר - למרחב,,13,5312,188491.10372700001,667182.77089399996,0,,188491.10372700001,667182.77089399996
54020578,222,70,אשדוד,"גן ילדים - מ""מ נר הלילה",,13,5305,166662.77362699999,634194.90679399995,0,,166662.77362699999,634194.90679399995
53995121,222,177,"כפר ביל""ו",גן ילדים,Kindergarten,13,5305,183116.73492700001,642686.73399400001,0,,183116.73492700001,642686.73399400001
53986687,222,1327,מעלה עירון,גן ילדים - גן אלוורד,Gan Al-Ward Kindergarten,13,5305,217364.46072700000,717321.32979400002,2014,2015-07,217364.46072700000,717321.32979400002
53988647,222,3000,ירושלים,גן ילדים - יעקב,,13,5305,219630.86272700000,633330.76649399998,0,,219630.86272700000,633330.76649399998
53988650,222,3000,ירושלים,ישיבת - אחינו,,13,5340,216628.04102700000,632694.19699400000,2014,2015-07,216628.04102700000,632694.19699400000
53988658,222,8500,רמלה,גן ילדים - ורדים,,13,5305,186870.00032699999,648820.63319399999,2014,2015-07,186870.00032699999,648820.63319399999
53987854,222,1034,קריית מלאכי,גן ילדים - גן נאות מרגלית,,13,5305,175375.75842699999,626934.82679399999,0,,175375.75842699999,626934.82679399999
54019328,222,696,"כפר חב""ד",גן ילדים - חובה בנים,,13,5305,186297.79642699999,654959.18829399999,0,,186297.79642699999,654959.18829399999
53987862,222,681,גבעת שמואל,גן ילדים - ברושים,,13,5305,186592.53062700000,665047.60349400004,0,,186592.53062700000,665047.60349400004
53987863,222,9100,נהרייה,גן ילדים - סנונית,,13,5305,210556.33212700000,767449.72979400004,0,,210556.33212700000,767449.72979400004
54019332,222,4000,חיפה,גן ילדים - גן תילתן,,13,5305,206604.39052700001,748087.54539400002,0,,206604.39052700001,748087.54539400002
53987876,222,4000,חיפה,גן ילדים - גן לילך,,13,5305,207100.28422700000,747992.37809400004,0,,207100.28422700000,747992.37809400004
53982117,222,5000,תל אביב -יפו,לימודי פסיכומטרי high Q,,13,5300,179609.45892700000,664707.19559400005,0,,179609.45892700000,664707.19559400005
54018025,222,8600,רמת גן,גן ילדים,Kindergarten,13,5305,185453.45352700001,661963.35849400004,0,,185453.45352700001,661963.35849400004
53983802,222,8700,רעננה,גן ילדים - גן עירית,Gan Irit Kindergarten,13,5305,188887.12162699999,676586.23509400000,0,,188887.12162699999,676586.23509400000
53983819,222,0,,גן ילדים - גן ורד,Gan Vered Kindergarten,13,5305,229641.13972700000,631697.79689400003,0,,229641.13972700000,631697.79689400003
53983820,222,7900,פתח תקווה,"גן ילדים - ממלכתי גן נ""ט",,13,5305,188119.68442700000,668099.05609400000,0,,188119.68442700000,668099.05609400000
53986083,222,3000,ירושלים,ישיבת - אוהל שמעון,,13,5340,220702.65332700001,634415.73079399997,0,,220702.65332700001,634415.73079399997
53986091,222,9700,הוד השרון,גן ילדים - סתונית,,13,5305,189935.59942700001,672421.24899400002,0,,189935.59942700001,672421.24899400002
53985467,222,5000,תל אביב -יפו,המכון - הישראלי לנפט ולאנרגיה,,13,5420,181361.55162700001,668115.62169399997,0,,181361.55162700001,668115.62169399997
53985475,222,8700,רעננה,גן ילדים - צאלון,,13,5305,186939.52602700001,678000.29059400002,0,,186939.52602700001,678000.29059400002
53985124,222,922,רכסים,גן ילדים - דתי,,13,5305,209624.23752699999,739537.10769400001,0,,209624.23752699999,739537.10769400001
54019932,222,6600,חולון,גן ילדים - עגור,,13,5305,178942.43762700001,659043.90159400005,0,,178942.43762700001,659043.90159400005
53994079,222,1304,שוהם,גן ילדים - סייפן,,13,5305,195043.27402700001,656439.09149400005,2014,2015-07,195043.27402700001,656439.09149400005
53987878,222,7500,סח'נין,המכללה - המשותפת ותיכון אורית,,13,5370,227912.72732700000,751910.95179399999,2014,2015-07,227912.72732700000,751910.95179399999
53985669,222,1139,כרמיאל,בית ספר - עמיחי,,13,5310,227738.92482700001,756741.09319399996,0,,227738.92482700001,756741.09319399996
53987934,222,2530,באר יעקב,גן ילדים - חם וחכם,,13,5305,184848.23702700000,650328.46909399994,0,,184848.23702700000,650328.46909399994
53985730,222,0,,גן ילדים - גן תאנה,Gan Te'ena Kindergarten,13,5305,229400.40672699999,632532.12039399997,2014,2015-07,229400.40672699999,632532.12039399997
54017816,222,9700,הוד השרון,גן ילדים - גן כלנית,Gan Kallanit Kindergarten,13,5305,191256.30352700001,674265.56019400002,0,,191256.30352700001,674265.56019400002
53988608,222,4000,חיפה,מכללת - שאנן,,13,5370,202134.56272700001,744403.70359399996,0,,202134.56272700001,744403.70359399996
53982772,222,8500,רמלה,גן ילדים - אנג'לה,,13,5305,188232.89692699999,649601.15569399996,0,,188232.89692699999,649601.15569399996
53982775,222,2560,ערד,גן ילדים - גן חבצלת,Gan Havatselet Kindergarten,13,5305,219608.02292700001,574058.93889400002,0,,219608.02292700001,574058.93889400002
