UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
51587702,256,0,,מגרש חניה,,51,6824,192959.06152700001,651731.80949400004,2014,2015-07,192959.06152700001,651731.80949400004
51587892,256,0,,מגרש חניה,,51,6824,219256.23752699999,645660.79319400003,0,,219256.23752699999,645660.79319400003
51592043,256,0,,מגרש חניה,,51,6824,222910.99222700001,619180.03719399997,0,,222910.99222700001,619180.03719399997
61231626,256,7900,פתח תקווה,מגרש חניה,,51,6824,188201.10992700001,667777.95349400002,0,,188201.10992700001,667777.95349400002
51588325,256,0,,מגרש חניה,,51,6824,215999.90462700001,622066.17449400004,0,,215999.90462700001,622066.17449400004
51588864,256,0,,מגרש חניה,,51,6824,218410.05442700000,624854.98439400003,0,,218410.05442700000,624854.98439400003
51586853,256,3000,ירושלים,מגרש חניה,,51,6824,219415.37252700000,633224.06759400002,0,,219415.37252700000,633224.06759400002
51589817,256,5000,תל אביב -יפו,מגרש חניה,,51,6824,181037.99812700000,663040.93109400000,0,,181037.99812700000,663040.93109400000
51590998,256,6600,חולון,מגרש חניה,,51,6824,178532.11222700001,656088.69029399997,0,,178532.11222700001,656088.69029399997
51592270,256,5000,תל אביב -יפו,מגרש חניה,,51,6824,178371.10492700001,661799.27859400003,0,,178371.10492700001,661799.27859400003
51592404,256,5000,תל אביב -יפו,מגרש חניה,,51,6824,180723.09372700000,663415.32629400003,0,,180723.09372700000,663415.32629400003
51589308,256,0,,מגרש חניה,,51,6824,218994.47282699999,645828.71419400000,0,,218994.47282699999,645828.71419400000
51586824,256,0,,מגרש חניה,,51,6824,180701.08002699999,630150.27299400000,0,,180701.08002699999,630150.27299400000
51585172,256,9400,יהוד-מונוסון,מגרש חניה,,51,6824,190742.08732699999,659185.18499400001,0,,190742.08732699999,659185.18499400001
