UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
54452481,252,9000,באר שבע,בית ספר - בית יעקב לבנות,,13,5312,179673.35032699999,571676.78389399999,2014,2015-07,179673.35032699999,571676.78389399999
54452545,252,9000,באר שבע,בית ספר - יחדיו,,13,5310,178742.44102699999,571872.66209400003,2014,2015-07,178742.44102699999,571872.66209400003
54449584,252,246,נתיבות,גן ילדים - גני נווה,,13,5305,160620.29782700000,592873.90989400004,2014,2015-07,160620.29782700000,592873.90989400004
54452589,252,666,עומר,בית ספר - עומרים,,13,5310,185697.09502700000,574871.63279399998,2014,2015-07,185697.09502700000,574871.63279399998
54447067,252,9000,באר שבע,בית ספר - רמות,,13,5310,181343.64052700001,575816.90419399994,2014,2015-07,181343.64052700001,575816.90419399994
54452345,252,9000,באר שבע,כפר רפאל קהילה שיקומית,Kfar Refa'el Rehabilitation Community,13,5300,175916.10922700001,574116.42719399999,2014,2015-07,175916.10922700001,574116.42719399999
54446252,252,9000,באר שבע,מרכז ספורט אוניברסיטת בן גוריון,Ben Gurion university  Sports Center,13,5380,181616.87212700001,574526.28529399994,2014,2015-07,181616.87212700001,574526.28529399994
54446323,252,9000,באר שבע,"בי""ס טכני חיל האוויר",Air Force Technological College,13,5300,179252.56792700000,570945.49789400003,2014,2015-07,179252.56792700000,570945.49789400003
54451241,252,9000,באר שבע,בית ספר - עמית,,13,5310,179289.74602699999,575249.37289400003,2014,2015-07,179289.74602699999,575249.37289400003
54448120,252,31,אופקים,בית ספר - דרכי חיים,,13,5312,164479.75132700001,579800.00869399996,2014,2015-07,164479.75132700001,579800.00869399996
61078804,252,1359,אל סייד,בית ספר - אל סייד ג,,13,5310,191820.81842699999,576718.09389400005,2014,2015-07,191820.81842699999,576718.09389400005
61240984,252,1054,תל שבע,תיכון שכונה 3,,13,5330,186297.94242700000,573036.24589400005,2014,2015-07,186297.94242700000,573036.24589400005
61240943,252,1303,חורה,בית ספר - תיכון רבין,,13,5330,194250.92642700000,578369.27919399994,2014,2015-07,194250.92642700000,578369.27919399994
61240970,252,1161,רהט,בית ספר - אבן חלדון,,13,5330,176903.28062700000,589924.13489400002,2014,2015-07,176903.28062700000,589924.13489400002
65106774,252,1161,רהט,בית ספר - אלרחמה,,13,5310,176985.03762700001,588514.14829399996,2014,2015-07,176985.03762700001,588514.14829399996
54447619,252,0,,ישיבת - אור מנחם,,13,5340,211709.81892699999,605745.81219400000,2014,2015-07,211709.81892699999,605745.81219400000
61240968,252,1161,רהט,בית ספר - מקיף אלראזי,,13,5330,175568.42522700000,589136.20729399996,2014,2015-07,175568.42522700000,589136.20729399996
65106775,252,1161,רהט,גן ילדים - אלח'טאב,,13,5305,176221.85172700000,589119.27429400000,2014,2015-07,176221.85172700000,589119.27429400000
